Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AVQ09622.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.02,-0.895,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.14,-0.3697,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AVQ09631.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.02,-0.895,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.14,-0.3697,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AVQ09640.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.02,-0.895,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.14,-0.3697,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AVQ09649.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AVQ09658.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.02,-0.895,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.14,-0.3697,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AVV61900.1 ___spike glycoprotein,0.0672,0.027,1.4879,0.0321,0.0,0.0,0.0493,0.0405,0.215,0.0328,0.0541,-0.3925,0.0555,0.0,0.0,0.0696,0.0405,0.7164,0.0133,0.0405,-0.6721,0.0571,0.0135,3.2236,0.0367,0.0541,-0.3202,0.093,0.027,2.4425,0.0141,0.0405,-0.6529,0.0602,0.0,0.0,0.043,0.0811,-0.4696,0.0539,0.027,0.9961,0.0297,0.0946,-0.6859,0.0899,0.2703,-0.6673,0.0665,0.0811,-0.1803,0.0696,0.0946,-0.2644,0.0078,0.0,0,0.0586,0.0135,3.3393
AWK96571.1 ___spike glycoprotein,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0777,0.025,2.1092,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0861,0.145,-0.406,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AWK96580.1 ___spike glycoprotein,0.0704,0.0242,1.913,0.0235,0.0097,1.4275,0.0426,0.0483,-0.1173,0.0469,0.0918,-0.4889,0.049,0.0048,9.1514,0.0789,0.0531,0.4846,0.0256,0.0048,4.2964,0.0832,0.029,1.8689,0.0448,0.0338,0.3241,0.0981,0.087,0.1279,0.0043,0.0242,-0.8235,0.0661,0.0435,0.5203,0.0426,0.1014,-0.5797,0.0405,0.0435,-0.0682,0.0426,0.058,-0.2644,0.0426,0.1353,-0.6847,0.0896,0.1594,-0.4383,0.0469,0.0386,0.2138,0.0299,0.0,0,0.032,0.0097,2.3102
AWK96589.1 ___spike glycoprotein,0.0702,0.0485,0.4464,0.0234,0.0097,1.4106,0.0447,0.0388,0.1505,0.0489,0.0825,-0.407,0.0489,0.0049,9.0809,0.0809,0.0631,0.2812,0.0277,0.0097,1.8489,0.0872,0.034,1.5672,0.0404,0.0388,0.041,0.0957,0.0728,0.3149,0.0064,0.0146,-0.5617,0.0638,0.0388,0.6436,0.0426,0.1262,-0.6628,0.0426,0.0388,0.0957,0.0426,0.0631,-0.3257,0.0426,0.1311,-0.6753,0.0851,0.1456,-0.4156,0.0447,0.034,0.3149,0.0298,0.0,0,0.0319,0.0049,5.5745
AWK96598.1 ___spike glycoprotein,0.0671,0.0905,-0.2583,0.0252,0.0,0.0,0.0503,0.0553,-0.0898,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0503,0.7939,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0151,-0.8609,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0881,0.1558,-0.4348,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AWK96607.1 ___spike glycoprotein,0.0671,0.0905,-0.2583,0.0252,0.0,0.0,0.0503,0.0553,-0.0898,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0503,0.7939,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0151,-0.8609,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0881,0.1558,-0.4348,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AWK96616.1 ___spike glycoprotein,0.0638,0.0895,-0.2871,0.0247,0.0,0.0,0.0494,0.0579,-0.147,0.0514,0.0579,-0.1115,0.0576,0.0105,4.4733,0.0885,0.0526,0.6811,0.0165,0.0526,-0.6872,0.0761,0.0211,2.6163,0.0473,0.0368,0.2845,0.0926,0.0316,1.9321,0.0021,0.0158,-0.8697,0.0473,0.0737,-0.3577,0.0432,0.0737,-0.4136,0.0391,0.0421,-0.0715,0.0576,0.0263,1.1893,0.0391,0.1526,-0.7439,0.0905,0.1579,-0.4266,0.0556,0.0421,0.3194,0.0288,0.0,0,0.0288,0.0053,4.4733
AWK96625.1 ___spike glycoprotein,0.0617,0.0586,0.0532,0.0264,0.0,0.0,0.0463,0.0405,0.141,0.0485,0.0676,-0.2828,0.0617,0.0135,3.5639,0.0793,0.0495,0.6003,0.0198,0.0405,-0.511,0.0749,0.027,1.7709,0.0507,0.036,0.4058,0.0947,0.0541,0.7522,0.0044,0.0225,-0.8044,0.0661,0.045,0.467,0.0419,0.1351,-0.6903,0.0308,0.0495,-0.3777,0.0463,0.0315,0.467,0.0352,0.1126,-0.687,0.0903,0.1622,-0.4431,0.0617,0.0541,0.141,0.0308,0.0,0,0.0286,0.0,0.0
AWK96634.1 ___spike glycoprotein,0.0638,0.0895,-0.2871,0.0247,0.0,0.0,0.0494,0.0579,-0.147,0.0514,0.0579,-0.1115,0.0576,0.0105,4.4733,0.0885,0.0526,0.6811,0.0165,0.0526,-0.6872,0.0761,0.0211,2.6163,0.0473,0.0368,0.2845,0.0926,0.0316,1.9321,0.0021,0.0158,-0.8697,0.0473,0.0737,-0.3577,0.0473,0.0737,-0.3577,0.0391,0.0421,-0.0715,0.0576,0.0263,1.1893,0.035,0.1526,-0.7708,0.0905,0.1579,-0.4266,0.0556,0.0421,0.3194,0.0288,0.0,0,0.0288,0.0053,4.4733
AWK96643.1 ___spike glycoprotein,0.0707,0.0239,1.9537,0.0236,0.0096,1.4615,0.0428,0.0478,-0.1049,0.0471,0.0909,-0.4818,0.0493,0.0048,9.2934,0.0792,0.0478,0.6559,0.0257,0.0048,4.3704,0.0835,0.0287,1.909,0.045,0.0335,0.3426,0.0985,0.0861,0.1437,0.0043,0.0239,-0.821,0.0642,0.0478,0.3426,0.0428,0.1053,-0.5931,0.0407,0.0431,-0.0552,0.0428,0.0622,-0.3115,0.0428,0.1292,-0.6685,0.0878,0.1627,-0.4603,0.0471,0.0383,0.2307,0.03,0.0,0,0.0321,0.0096,2.3565
AWM99582.1 ___spike glycoprotein,0.0672,0.027,1.4879,0.0328,0.0,0.0,0.0493,0.0405,0.215,0.0328,0.0541,-0.3925,0.0555,0.0,0.0,0.0696,0.0405,0.7164,0.0133,0.0405,-0.6721,0.0563,0.0135,3.1658,0.0367,0.0541,-0.3202,0.0923,0.027,2.4136,0.0141,0.0405,-0.6529,0.0602,0.0,0.0,0.0438,0.0811,-0.46,0.0539,0.027,0.9961,0.0297,0.0946,-0.6859,0.0891,0.2703,-0.6702,0.0672,0.0811,-0.1707,0.0696,0.0946,-0.2644,0.0078,0.0,0,0.0586,0.0135,3.3393
AWU50990.2 ___spike glycoprotein,0.0651,0.1,-0.3487,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.065,-0.2566,0.0567,0.01,4.6723,0.0882,0.05,0.7647,0.0168,0.045,-0.6265,0.0777,0.02,2.8866,0.0483,0.04,0.208,0.0924,0.03,2.0812,0.0021,0.02,-0.895,0.0483,0.07,-0.3097,0.0441,0.085,-0.481,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0903,0.145,-0.377,0.0546,0.035,0.5606,0.0294,0.0,0,0.0294,0.01,1.9412
AWU59321.1 ___spike glycoprotein,0.0669,0.0294,1.2755,0.0327,0.0,0.0,0.0498,0.0294,0.6934,0.0327,0.0588,-0.4444,0.0553,0.0,0.0,0.0693,0.0441,0.5699,0.0132,0.0441,-0.7001,0.056,0.0147,2.8101,0.0366,0.0588,-0.3782,0.0926,0.0294,2.1486,0.014,0.0441,-0.6825,0.0599,0.0,0.0,0.0436,0.0882,-0.5061,0.0537,0.0294,0.8257,0.0311,0.0735,-0.5767,0.0895,0.2647,-0.6619,0.0685,0.0735,-0.0686,0.0693,0.1029,-0.3272,0.007,0.0,0,0.0584,0.0147,2.9689
AWZ62327.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AXG21643.1 ___spike glycoprotein,0.0672,0.027,1.4879,0.0328,0.0,0.0,0.0493,0.0405,0.215,0.0328,0.0541,-0.3925,0.0555,0.0,0.0,0.0696,0.0405,0.7164,0.0133,0.0405,-0.6721,0.0563,0.0135,3.1658,0.0367,0.0541,-0.3202,0.0923,0.027,2.4136,0.0141,0.0405,-0.6529,0.0602,0.0,0.0,0.0438,0.0811,-0.46,0.0539,0.027,0.9961,0.0297,0.0946,-0.6859,0.0891,0.2703,-0.6702,0.0672,0.0811,-0.1707,0.0696,0.0946,-0.2644,0.0078,0.0,0,0.0586,0.0135,3.3393
AXG21654.1 ___spike glycoprotein,0.0669,0.0294,1.2755,0.0327,0.0,0.0,0.0498,0.0294,0.6934,0.0327,0.0588,-0.4444,0.0553,0.0,0.0,0.0693,0.0441,0.5699,0.0132,0.0441,-0.7001,0.056,0.0147,2.8101,0.0366,0.0588,-0.3782,0.0926,0.0294,2.1486,0.014,0.0441,-0.6825,0.0599,0.0,0.0,0.0436,0.0882,-0.5061,0.0537,0.0294,0.8257,0.0311,0.0735,-0.5767,0.0903,0.2647,-0.659,0.0677,0.0735,-0.0792,0.0693,0.1029,-0.3272,0.007,0.0,0,0.0584,0.0147,2.9689
AXG21665.1 ___spike glycoprotein,0.0672,0.027,1.4879,0.0328,0.0,0.0,0.0493,0.0405,0.215,0.0328,0.0541,-0.3925,0.0555,0.0,0.0,0.0696,0.0405,0.7164,0.0133,0.0405,-0.6721,0.0563,0.0135,3.1658,0.0367,0.0541,-0.3202,0.0923,0.027,2.4136,0.0141,0.0405,-0.6529,0.0602,0.0,0.0,0.0438,0.0811,-0.46,0.0539,0.027,0.9961,0.0297,0.0946,-0.6859,0.0891,0.2703,-0.6702,0.0672,0.0811,-0.1707,0.0696,0.0946,-0.2644,0.0078,0.0,0,0.0586,0.0135,3.3393
AXH37629.1 ___spike glycoprotein,0.0651,0.095,-0.3145,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.065,-0.2566,0.0567,0.01,4.6723,0.0882,0.05,0.7647,0.0168,0.045,-0.6265,0.0777,0.02,2.8866,0.0483,0.04,0.208,0.0924,0.03,2.0812,0.0021,0.02,-0.895,0.0483,0.07,-0.3097,0.0441,0.085,-0.481,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0903,0.15,-0.3978,0.0546,0.035,0.5606,0.0294,0.0,0,0.0294,0.01,1.9412
AXP07381.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07390.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07399.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07408.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07417.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07426.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07435.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07444.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07453.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07462.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07471.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07480.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07489.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07498.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0653,-0.2619,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1658,-0.4564,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AXP07507.1 ___virion spike glycoprotein precursor,0.065,0.0804,-0.1917,0.0252,0.0,0.0,0.0503,0.0503,0.0013,0.0482,0.0653,-0.2619,0.0566,0.0101,4.6321,0.0901,0.0553,0.6308,0.0168,0.0503,-0.6662,0.0776,0.0201,2.859,0.0482,0.0352,0.3708,0.0922,0.0402,1.2945,0.0021,0.0201,-0.8957,0.0482,0.0704,-0.3146,0.044,0.0804,-0.4524,0.0398,0.0402,-0.0092,0.0566,0.0352,0.6092,0.0356,0.1407,-0.7467,0.0901,0.1608,-0.4394,0.0545,0.0402,0.3559,0.0294,0.0,0,0.0294,0.005,4.8407
AYI50307.1 ___spike glycoprotein,0.0565,0.037,0.5261,0.0261,0.0,0.0,0.0478,0.0556,-0.1391,0.0522,0.0648,-0.195,0.0609,0.0046,12.1478,0.0739,0.0278,1.6609,0.0239,0.0417,-0.4261,0.0696,0.0324,1.1466,0.05,0.0139,2.6,0.0913,0.0463,0.9722,0.0043,0.0185,-0.7652,0.0565,0.0787,-0.2818,0.05,0.1528,-0.6727,0.0348,0.0463,-0.2487,0.0457,0.0648,-0.2957,0.037,0.088,-0.5799,0.0913,0.1806,-0.4943,0.0674,0.0417,0.6174,0.0304,0.0,0,0.0304,0.0046,5.5739
AYI50316.1 ___spike glycoprotein,0.0565,0.037,0.5261,0.0261,0.0,0.0,0.0478,0.0556,-0.1391,0.0522,0.0648,-0.195,0.0609,0.0046,12.1478,0.0739,0.0278,1.6609,0.0239,0.0417,-0.4261,0.0696,0.0324,1.1466,0.05,0.0139,2.6,0.0913,0.0463,0.9722,0.0043,0.0185,-0.7652,0.0565,0.0787,-0.2818,0.05,0.1574,-0.6824,0.0348,0.0463,-0.2487,0.0457,0.0648,-0.2957,0.037,0.0833,-0.5565,0.0913,0.1806,-0.4943,0.0674,0.0417,0.6174,0.0304,0.0,0,0.0304,0.0046,5.5739
AYI50382.1 ___spike glycoprotein,0.0565,0.037,0.5261,0.0261,0.0,0.0,0.0478,0.0556,-0.1391,0.0522,0.0648,-0.195,0.0609,0.0046,12.1478,0.0739,0.0278,1.6609,0.0239,0.0417,-0.4261,0.0696,0.0324,1.1466,0.05,0.0139,2.6,0.0913,0.0463,0.9722,0.0043,0.0185,-0.7652,0.0565,0.0787,-0.2818,0.05,0.1528,-0.6727,0.0348,0.0463,-0.2487,0.0457,0.0648,-0.2957,0.037,0.088,-0.5799,0.0913,0.1806,-0.4943,0.0674,0.0417,0.6174,0.0304,0.0,0,0.0304,0.0046,5.5739
