Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AXP07480.1 ___virion spike glycoprotein precursor,0.0459,0.0237,0.9375,0.0178,0.0,0.0,0.0355,0.0148,1.4,0.034,0.0192,0.7692,0.0399,0.003,12.5,0.0636,0.0163,2.9091,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.0015,0.0059,-0.75,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0414,-0.3929,0.0636,0.0473,0.3438,0.0385,0.0118,2.25,0.0207,0.0,0,0.0207,0.0015,13.0
AXP07489.1 ___virion spike glycoprotein precursor,0.0459,0.0237,0.9375,0.0178,0.0,0.0,0.0355,0.0148,1.4,0.034,0.0192,0.7692,0.0399,0.003,12.5,0.0636,0.0163,2.9091,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.0015,0.0059,-0.75,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0414,-0.3929,0.0636,0.0473,0.3438,0.0385,0.0118,2.25,0.0207,0.0,0,0.0207,0.0015,13.0
AXP07498.1 ___virion spike glycoprotein precursor,0.0459,0.0237,0.9375,0.0178,0.0,0.0,0.0355,0.0148,1.4,0.034,0.0192,0.7692,0.0399,0.003,12.5,0.0636,0.0163,2.9091,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.0015,0.0059,-0.75,0.034,0.0192,0.7692,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0414,-0.3929,0.0636,0.0488,0.303,0.0385,0.0118,2.25,0.0207,0.0,0,0.0207,0.0015,13.0
AXP07507.1 ___virion spike glycoprotein precursor,0.0459,0.0237,0.9375,0.0178,0.0,0.0,0.0355,0.0148,1.4,0.034,0.0192,0.7692,0.0399,0.003,12.5,0.0636,0.0163,2.9091,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.0015,0.0059,-0.75,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0414,-0.3929,0.0636,0.0473,0.3438,0.0385,0.0118,2.25,0.0207,0.0,0,0.0207,0.0015,13.0
AYI50307.1 ___spike glycoprotein,0.0385,0.0118,2.25,0.0178,0.0,0.0,0.0325,0.0178,0.8333,0.0355,0.0207,0.7143,0.0414,0.0015,27.0,0.0503,0.0089,4.6667,0.0163,0.0133,0.2222,0.0473,0.0104,3.5714,0.034,0.0044,6.6667,0.0621,0.0148,3.2,0.003,0.0059,-0.5,0.0385,0.0251,0.5294,0.034,0.0488,-0.303,0.0237,0.0148,0.6,0.0311,0.0207,0.5,0.0251,0.0281,-0.1053,0.0621,0.0577,0.0769,0.0459,0.0133,2.4444,0.0207,0.0,0,0.0207,0.0015,13.0
AYI50316.1 ___spike glycoprotein,0.0385,0.0118,2.25,0.0178,0.0,0.0,0.0325,0.0178,0.8333,0.0355,0.0207,0.7143,0.0414,0.0015,27.0,0.0503,0.0089,4.6667,0.0163,0.0133,0.2222,0.0473,0.0104,3.5714,0.034,0.0044,6.6667,0.0621,0.0148,3.2,0.003,0.0059,-0.5,0.0385,0.0251,0.5294,0.034,0.0503,-0.3235,0.0237,0.0148,0.6,0.0311,0.0207,0.5,0.0251,0.0266,-0.0556,0.0621,0.0577,0.0769,0.0459,0.0133,2.4444,0.0207,0.0,0,0.0207,0.0015,13.0
AYI50382.1 ___spike glycoprotein,0.0385,0.0118,2.25,0.0178,0.0,0.0,0.0325,0.0178,0.8333,0.0355,0.0207,0.7143,0.0414,0.0015,27.0,0.0503,0.0089,4.6667,0.0163,0.0133,0.2222,0.0473,0.0104,3.5714,0.034,0.0044,6.6667,0.0621,0.0148,3.2,0.003,0.0059,-0.5,0.0385,0.0251,0.5294,0.034,0.0488,-0.303,0.0237,0.0148,0.6,0.0311,0.0207,0.5,0.0251,0.0281,-0.1053,0.0621,0.0577,0.0769,0.0459,0.0133,2.4444,0.0207,0.0,0,0.0207,0.0015,13.0
AYJ71470.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0562,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0288,0.0052,4.5714,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYJ71481.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0288,0.0052,4.5714,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYM48030.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.054,0.0007,72.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0628,0.0044,13.1667,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYN74049.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74058.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74067.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74076.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74085.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74094.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74103.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74112.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74121.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74130.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74139.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74148.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74157.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74175.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYN74184.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0089,2.8333,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0133,1.1111,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
AYO86699.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYP10298.1 ___spike glycoprotein,0.0643,0.0007,86.0,0.031,0.0,0.0,0.0473,0.0015,31.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0288,0.0052,4.5714,0.085,0.014,5.0526,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYV64549.1 ___spike glycoprotein,0.0643,0.0007,86.0,0.031,0.0,0.0,0.0473,0.0015,31.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0288,0.0052,4.5714,0.085,0.014,5.0526,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYV64560.1 ___spike glycoprotein,0.0643,0.0007,86.0,0.031,0.0,0.0,0.0473,0.0015,31.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0288,0.0052,4.5714,0.085,0.014,5.0526,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
AYW17071.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0192,0.7692,0.0399,0.003,12.5,0.0621,0.0148,3.2,0.0118,0.0133,-0.1111,0.0547,0.0059,8.25,0.034,0.0118,1.875,0.0651,0.0089,6.3333,0.0015,0.0059,-0.75,0.034,0.0207,0.6429,0.0311,0.0251,0.2353,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0636,0.0444,0.4333,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.003,6.0
BAB69006.1 ___virion spike glycoprotein precursor,0.0414,0.0222,0.8667,0.0177,0.0015,11.0,0.034,0.0103,2.2857,0.0369,0.0162,1.2727,0.0281,0.0044,5.3333,0.0517,0.0207,1.5,0.0162,0.0074,1.2,0.0473,0.0148,2.2,0.0281,0.0133,1.1111,0.0724,0.0133,4.4444,0.0059,0.0089,-0.3333,0.034,0.0295,0.15,0.0384,0.034,0.1304,0.0222,0.0222,0.0,0.0355,0.0059,5.0,0.034,0.0473,-0.2812,0.0517,0.0428,0.2069,0.034,0.0133,1.5556,0.0207,0.0,0,0.0192,0.003,5.5
NP_066246.1 ___spike glycoprotein,0.0459,0.0251,0.8235,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.037,0.0163,1.2727,0.0414,0.003,13.0,0.0636,0.0148,3.3,0.0118,0.0148,-0.2,0.0562,0.0059,8.5,0.034,0.0104,2.2857,0.0666,0.0089,6.5,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0207,0.5,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0281,0.0429,-0.3448,0.0636,0.0444,0.4333,0.0399,0.0118,2.375,0.0207,0.0,0,0.0207,0.0015,13.0
NP_690583.1 ___spike glycoprotein,0.0399,0.0207,0.9286,0.0177,0.0015,11.0,0.034,0.0103,2.2857,0.0355,0.0162,1.1818,0.0281,0.0044,5.3333,0.0517,0.0207,1.5,0.0148,0.0074,1.0,0.0458,0.0118,2.875,0.0295,0.0118,1.5,0.0739,0.0103,6.1429,0.0059,0.0089,-0.3333,0.0355,0.0281,0.2632,0.0384,0.0369,0.04,0.0222,0.0236,-0.0625,0.0355,0.0059,5.0,0.034,0.0473,-0.2812,0.0517,0.0443,0.1667,0.0355,0.0148,1.4,0.0207,0.0,0,0.0207,0.0044,3.6667
QCF40467.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40476.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40485.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40494.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40503.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40512.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40530.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40539.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
QCF40548.1 ___virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0621,0.0163,2.8182,0.0118,0.0148,-0.2,0.0547,0.0059,8.25,0.034,0.0104,2.2857,0.0651,0.0104,5.2857,0.0015,0.0044,-0.6667,0.034,0.0207,0.6429,0.0311,0.0237,0.3125,0.0281,0.0118,1.375,0.0399,0.0104,2.8571,0.0251,0.0429,-0.4138,0.0636,0.0473,0.3438,0.0385,0.0104,2.7143,0.0207,0.0,0,0.0207,0.0015,13.0
